"","country","year","country_id","e_regiongeo","v2x_polyarchy","v2x_libdem","v2x_delibdem","v2x_egaldem","v2x_liberal","v2xcl_rol","v2x_cspart","v2x_jucon","gov_seatshare","rooduijn_government","rooduijn_government_senior","gov_popul_mean","gov_popul_weighted","gov_poppa_mean","gov_poppa_weighted","no_govparties","rooduijn","gov_popul_prime","president","ruth_populism","singleparty_gov","syst","evnt","evnttype","execindp","invexe","date","year_start","year_end","year_interval"
"91","Austria",2014,144,1,0.868,0.796,0.789,0.763,0.922,0.969,0.955,0.91,54.1,"Non-Populist","Non-populist",0.0895,0.0893752310536044,NA,NA,2,NA,0.087,"Faymann","Non-Populist",0,0,1,1,2,"1",2014-01-01,2014-01-01,2014-12-31,2014-01-01 UTC--2014-12-31 UTC
"92","Austria",2015,144,1,0.868,0.795,0.786,0.762,0.921,0.967,0.955,0.91,54.1,"Non-Populist","Non-populist",0.0895,0.0893752310536044,NA,NA,2,NA,0.087,"Faymann","Non-Populist",0,0,0,4,2,"1",2015-01-01,2015-01-01,2015-12-31,2015-01-01 UTC--2015-12-31 UTC
"93","Austria",2016,144,1,0.841,0.767,0.755,0.739,0.921,0.967,0.956,0.91,54.1,"Non-Populist","Non-populist",0.0895,0.0893752310536044,NA,NA,2,NA,0.087,"Kern","Non-Populist",0,0,1,1,2,"1",2016-01-01,2016-01-01,2016-12-31,2016-01-01 UTC--2016-12-31 UTC
"94","Austria",2017,144,1,0.847,0.771,0.742,0.754,0.919,0.961,0.951,0.91,61.8,"Populist","Non-populist",0.498,0.468291262135922,6.35040187835693,6.10301468673262,2,0,0.192,"Kurz","Non-Populist",0,0,1,1,2,"1",2017-01-01,2017-01-01,2017-12-31,2017-01-01 UTC--2017-12-31 UTC
"95","Austria",2018,144,1,0.837,0.754,0.686,0.743,0.906,0.942,0.951,0.897,61.8,"Populist","Non-populist",0.498,0.468291262135922,NA,NA,2,NA,0.192,"Kurz",NA,0,0,1,1,2,"1",2018-01-01,2018-01-01,2018-12-31,2018-01-01 UTC--2018-12-31 UTC
"96","Austria",2019,144,1,0.848,0.773,0.718,0.759,0.921,0.947,0.894,0.933,53,"Non-Populist","Non-populist",0.2445,0.220132075471698,2.64000564813614,3.17949207548825,2,0,0.192,NA,NA,0,0,1,1,2,"1",2019-01-01,2019-01-01,2019-12-31,2019-01-01 UTC--2019-12-31 UTC
"97","Austria",2020,144,1,0.836,0.756,0.714,0.763,0.911,0.952,0.933,0.91,53,"Non-Populist","Non-populist",0.2445,0.220132075471698,NA,NA,2,NA,0.192,NA,NA,0,0,1,1,2,"1",2020-01-01,2020-01-01,2020-12-31,2020-01-01 UTC--2020-12-31 UTC
"98","Austria",2021,144,1,0.827,0.751,0.697,0.743,0.918,0.945,0.88,0.936,53,"Non-Populist","Non-populist",0.2445,0.220132075471698,NA,NA,2,NA,0.192,NA,NA,0,NA,NA,NA,NA,NA,2021-01-01,2021-01-01,2021-12-31,2021-01-01 UTC--2021-12-31 UTC
"99","Austria",2022,144,1,0.794,0.7,0.671,0.71,0.889,0.915,0.88,0.936,53,"Non-Populist","Non-populist",0.2445,0.220132075471698,NA,NA,2,NA,0.192,NA,NA,0,NA,NA,NA,NA,NA,2022-01-01,2022-01-01,2022-12-31,2022-01-01 UTC--2022-12-31 UTC
"100","Belarus",1990,107,4,0.465,0.354,0.259,0.39,0.708,0.659,0.517,0.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990-01-01,1990-01-01,1990-12-31,1990-01-01 UTC--1990-12-31 UTC
"101","Belarus",1991,107,4,0.5,0.383,0.274,0.414,0.722,0.691,0.538,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,NA,NA,1991-01-01,1991-01-01,1991-12-31,1991-01-01 UTC--1991-12-31 UTC
"102","Belarus",1992,107,4,0.572,0.455,0.347,0.466,0.775,0.831,0.638,0.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,NA,NA,1992-01-01,1992-01-01,1992-12-31,1992-01-01 UTC--1992-12-31 UTC
"103","Belarus",1993,107,4,0.563,0.451,0.305,0.467,0.778,0.838,0.638,0.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,NA,NA,1993-01-01,1993-01-01,1993-12-31,1993-01-01 UTC--1993-12-31 UTC
"104","Belarus",1994,107,4,0.554,0.417,0.296,0.464,0.718,0.823,0.638,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,1,"98",1994-01-01,1994-01-01,1994-12-31,1994-01-01 UTC--1994-12-31 UTC
"105","Belarus",1995,107,4,0.505,0.364,0.214,0.425,0.669,0.779,0.618,0.537,16.7,NA,NA,0.465,0.465,NA,NA,1,NA,NA,NA,NA,1,0,0,4,1,"98",1995-01-01,1995-01-01,1995-12-31,1995-01-01 UTC--1995-12-31 UTC
"106","Belarus",1996,107,4,0.45,0.22,0.177,0.384,0.385,0.63,0.471,0.162,16.7,NA,NA,0.465,0.465,NA,NA,1,NA,NA,NA,NA,1,0,1,1,1,"98",1996-01-01,1996-01-01,1996-12-31,1996-01-01 UTC--1996-12-31 UTC
"107","Belarus",1997,107,4,0.373,0.143,0.134,0.336,0.255,0.662,0.502,0.049,16.7,NA,NA,0.465,0.465,NA,NA,1,NA,NA,NA,NA,1,0,0,4,1,"98",1997-01-01,1997-01-01,1997-12-31,1997-01-01 UTC--1997-12-31 UTC
"108","Belarus",1998,107,4,0.349,0.135,0.109,0.323,0.255,0.666,0.485,0.048,16.7,NA,NA,0.465,0.465,NA,NA,1,NA,NA,NA,NA,1,0,0,4,1,"98",1998-01-01,1998-01-01,1998-12-31,1998-01-01 UTC--1998-12-31 UTC
"109","Belarus",1999,107,4,0.334,0.118,0.105,0.315,0.218,0.553,0.317,0.048,16.7,NA,NA,0.465,0.465,NA,NA,1,NA,NA,NA,NA,1,0,0,4,1,"98",1999-01-01,1999-01-01,1999-12-31,1999-01-01 UTC--1999-12-31 UTC
"110","Belarus",2000,107,4,0.299,0.111,0.096,0.3,0.227,0.581,0.296,0.048,4.5,NA,NA,0.172,0.172,NA,NA,1,NA,NA,NA,NA,1,0,0,4,1,"98",2000-01-01,2000-01-01,2000-12-31,2000-01-01 UTC--2000-12-31 UTC
"111","Belarus",2001,107,4,0.247,0.105,0.079,0.275,0.253,0.666,0.289,0.048,4.5,NA,NA,0.172,0.172,NA,NA,1,NA,NA,NA,NA,1,0,0,4,1,"98",2001-01-01,2001-01-01,2001-12-31,2001-01-01 UTC--2001-12-31 UTC
"112","Belarus",2002,107,4,0.245,0.102,0.081,0.275,0.248,0.64,0.289,0.048,4.5,NA,NA,0.172,0.172,NA,NA,1,NA,NA,NA,NA,1,0,0,4,1,"98",2002-01-01,2002-01-01,2002-12-31,2002-01-01 UTC--2002-12-31 UTC
"113","Belarus",2003,107,4,0.243,0.099,0.08,0.275,0.24,0.624,0.289,0.048,4.5,NA,NA,0.172,0.172,NA,NA,1,NA,NA,NA,NA,1,0,0,4,1,"98",2003-01-01,2003-01-01,2003-12-31,2003-01-01 UTC--2003-12-31 UTC
"114","Belarus",2004,107,4,0.241,0.098,0.08,0.274,0.238,0.624,0.289,0.04,4.5,NA,NA,0.172,0.172,NA,NA,1,NA,NA,NA,NA,1,0,1,1,1,"98",2004-01-01,2004-01-01,2004-12-31,2004-01-01 UTC--2004-12-31 UTC
"115","Belarus",2005,107,4,0.234,0.099,0.078,0.271,0.243,0.64,0.289,0.04,4.5,NA,NA,0.172,0.172,NA,NA,1,NA,NA,NA,NA,1,0,0,4,1,"98",2005-01-01,2005-01-01,2005-12-31,2005-01-01 UTC--2005-12-31 UTC
"116","Belarus",2006,107,4,0.227,0.097,0.074,0.268,0.243,0.646,0.289,0.04,4.5,NA,NA,0.172,0.172,NA,NA,1,NA,NA,NA,NA,1,0,0,4,1,"98",2006-01-01,2006-01-01,2006-12-31,2006-01-01 UTC--2006-12-31 UTC
"117","Belarus",2007,107,4,0.223,0.097,0.076,0.267,0.246,0.651,0.289,0.04,4.5,NA,NA,0.172,0.172,NA,NA,1,NA,NA,NA,NA,1,0,0,4,1,"98",2007-01-01,2007-01-01,2007-12-31,2007-01-01 UTC--2007-12-31 UTC
"118","Belarus",2008,107,4,0.226,0.099,0.077,0.267,0.252,0.665,0.289,0.04,4.5,NA,NA,0.172,0.172,NA,NA,1,NA,NA,NA,NA,1,0,0,4,1,"98",2008-01-01,2008-01-01,2008-12-31,2008-01-01 UTC--2008-12-31 UTC
"119","Belarus",2009,107,4,0.229,0.1,0.077,0.269,0.252,0.665,0.289,0.04,4.5,NA,NA,0.172,0.172,NA,NA,1,NA,NA,NA,NA,1,0,0,4,1,"98",2009-01-01,2009-01-01,2009-12-31,2009-01-01 UTC--2009-12-31 UTC
"120","Belarus",2010,107,4,0.229,0.097,0.074,0.27,0.244,0.645,0.275,0.04,4.5,NA,NA,0.172,0.172,NA,NA,1,NA,NA,NA,NA,1,0,0,4,1,"98",2010-01-01,2010-01-01,2010-12-31,2010-01-01 UTC--2010-12-31 UTC
"121","Belarus",2011,107,4,0.219,0.095,0.073,0.267,0.245,0.648,0.275,0.04,4.5,NA,NA,0.172,0.172,NA,NA,1,NA,NA,NA,NA,1,0,0,4,1,"98",2011-01-01,2011-01-01,2011-12-31,2011-01-01 UTC--2011-12-31 UTC
"122","Belarus",2012,107,4,0.223,0.096,0.073,0.27,0.245,0.64,0.275,0.04,4.5,NA,NA,0.172,0.172,NA,NA,1,NA,NA,NA,NA,1,0,0,4,1,"98",2012-01-01,2012-01-01,2012-12-31,2012-01-01 UTC--2012-12-31 UTC
"123","Belarus",2013,107,4,0.244,0.101,0.084,0.28,0.245,0.65,0.273,0.029,4.5,NA,NA,0.172,0.172,NA,NA,1,NA,NA,NA,NA,1,0,0,4,1,"98",2013-01-01,2013-01-01,2013-12-31,2013-01-01 UTC--2013-12-31 UTC
"124","Belarus",2014,107,4,0.245,0.102,0.092,0.278,0.247,0.651,0.273,0.029,4.5,NA,NA,0.172,0.172,NA,NA,1,NA,NA,NA,NA,1,0,0,4,1,"98",2014-01-01,2014-01-01,2014-12-31,2014-01-01 UTC--2014-12-31 UTC
"125","Belarus",2015,107,4,0.251,0.104,0.1,0.282,0.248,0.653,0.331,0.029,4.5,NA,NA,0.172,0.172,NA,NA,1,NA,NA,NA,NA,1,0,0,4,1,"98",2015-01-01,2015-01-01,2015-12-31,2015-01-01 UTC--2015-12-31 UTC
"126","Belarus",2016,107,4,0.258,0.11,0.103,0.283,0.261,0.671,0.383,0.042,7.3,NA,NA,0.443,0.443,NA,NA,1,NA,NA,NA,NA,1,0,0,4,1,"98",2016-01-01,2016-01-01,2016-12-31,2016-01-01 UTC--2016-12-31 UTC
"127","Belarus",2017,107,4,0.257,0.11,0.102,0.286,0.261,0.687,0.443,0.036,7.3,NA,NA,0.443,0.443,NA,NA,1,NA,NA,NA,NA,1,0,0,4,1,"98",2017-01-01,2017-01-01,2017-12-31,2017-01-01 UTC--2017-12-31 UTC
"128","Belarus",2018,107,4,0.255,0.113,0.101,0.275,0.272,0.691,0.443,0.036,7.3,NA,NA,0.443,0.443,NA,NA,1,NA,NA,NA,NA,1,0,0,4,1,"98",2018-01-01,2018-01-01,2018-12-31,2018-01-01 UTC--2018-12-31 UTC
"129","Belarus",2019,107,4,0.263,0.114,0.103,0.278,0.267,0.692,0.425,0.042,16.5,NA,NA,0.42,0.411,NA,NA,3,NA,NA,NA,NA,0,0,0,4,1,"98",2019-01-01,2019-01-01,2019-12-31,2019-01-01 UTC--2019-12-31 UTC
"130","Belarus",2020,107,4,0.212,0.048,0.05,0.248,0.09,0.196,0.416,0.019,16.5,NA,NA,0.42,0.411,NA,NA,3,NA,NA,NA,NA,0,0,0,4,1,"98",2020-01-01,2020-01-01,2020-12-31,2020-01-01 UTC--2020-12-31 UTC
"131","Belarus",2021,107,4,0.176,0.038,0.041,0.221,0.076,0.164,0.229,0.011,16.5,NA,NA,0.42,0.411,NA,NA,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2021-01-01,2021-01-01,2021-12-31,2021-01-01 UTC--2021-12-31 UTC
"132","Belarus",2022,107,4,0.175,0.042,0.039,0.224,0.092,0.178,0.147,0.009,16.5,NA,NA,0.42,0.411,NA,NA,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2022-01-01,2022-01-01,2022-12-31,2022-01-01 UTC--2022-12-31 UTC
"133","Belgium",1990,148,1,0.871,0.8,0.771,0.809,0.925,0.982,0.943,0.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,2,"1",1990-01-01,1990-01-01,1990-12-31,1990-01-01 UTC--1990-12-31 UTC
"134","Belgium",1991,148,1,0.871,0.799,0.772,0.81,0.924,0.979,0.943,0.922,56.6,"Non-Populist","Non-populist",0.106,0.107411660777385,2.75405159592628,2.73037059989498,4,0,0.031,NA,NA,0,0,1,1,2,"1",1991-01-01,1991-01-01,1991-12-31,1991-01-01 UTC--1991-12-31 UTC
"135","Belgium",1992,148,1,0.873,0.805,0.776,0.815,0.928,0.984,0.958,0.929,56.6,"Non-Populist","Non-populist",0.106,0.107411660777385,NA,NA,4,NA,0.031,NA,NA,0,0,0,4,2,"1",1992-01-01,1992-01-01,1992-12-31,1992-01-01 UTC--1992-12-31 UTC
"136","Belgium",1993,148,1,0.873,0.805,0.776,0.815,0.928,0.984,0.958,0.929,56.6,"Non-Populist","Non-populist",0.106,0.107411660777385,NA,NA,4,NA,0.031,NA,NA,0,0,1,1,2,"1",1993-01-01,1993-01-01,1993-12-31,1993-01-01 UTC--1993-12-31 UTC
"137","Belgium",1994,148,1,0.873,0.805,0.78,0.815,0.928,0.984,0.958,0.929,56.6,"Non-Populist","Non-populist",0.106,0.107411660777385,NA,NA,4,NA,0.031,"Dehaene","Non-Populist",0,0,1,1,2,"1",1994-01-01,1994-01-01,1994-12-31,1994-01-01 UTC--1994-12-31 UTC
"138","Belgium",1995,148,1,0.879,0.81,0.783,0.819,0.928,0.984,0.958,0.929,54.6,"Non-Populist","Non-populist",0.106,0.105415750915751,2.75405159592628,2.66946071255338,4,0,0.031,"Dehaene","Non-Populist",0,0,0,4,2,"1",1995-01-01,1995-01-01,1995-12-31,1995-01-01 UTC--1995-12-31 UTC
"139","Belgium",1996,148,1,0.88,0.814,0.789,0.82,0.934,0.984,0.958,0.929,54.6,"Non-Populist","Non-populist",0.106,0.105415750915751,NA,NA,4,NA,0.031,"Dehaene","Non-Populist",0,0,1,1,2,"1",1996-01-01,1996-01-01,1996-12-31,1996-01-01 UTC--1996-12-31 UTC
"140","Belgium",1997,148,1,0.88,0.814,0.789,0.82,0.934,0.984,0.958,0.929,54.6,"Non-Populist","Non-populist",0.106,0.105415750915751,NA,NA,4,NA,0.031,"Dehaene","Non-Populist",0,0,1,1,2,"1",1997-01-01,1997-01-01,1997-12-31,1997-01-01 UTC--1997-12-31 UTC
"141","Belgium",1998,148,1,0.88,0.811,0.789,0.82,0.929,0.984,0.958,0.929,54.6,"Non-Populist","Non-populist",0.106,0.105415750915751,NA,NA,4,NA,0.031,"Dehaene","Non-Populist",0,0,1,1,2,"1",1998-01-01,1998-01-01,1998-12-31,1998-01-01 UTC--1998-12-31 UTC
"142","Belgium",1999,148,1,0.88,0.815,0.789,0.821,0.933,0.984,0.958,0.929,62.6,"Non-Populist","Non-populist",0.119666666666667,0.115110223642173,NA,NA,6,0,0.068,"Verhofstadt","Non-Populist",0,0,1,1,2,"1",1999-01-01,1999-01-01,1999-12-31,1999-01-01 UTC--1999-12-31 UTC
"143","Belgium",2000,148,1,0.883,0.819,0.792,0.823,0.933,0.984,0.958,0.929,62.6,"Non-Populist","Non-populist",0.119666666666667,0.115110223642173,NA,NA,6,NA,0.068,"Verhofstadt","Non-Populist",0,0,1,1,2,"1",2000-01-01,2000-01-01,2000-12-31,2000-01-01 UTC--2000-12-31 UTC
"144","Belgium",2001,148,1,0.883,0.819,0.792,0.823,0.933,0.984,0.958,0.929,62.6,"Non-Populist","Non-populist",0.119666666666667,0.115110223642173,NA,NA,6,NA,0.068,"Verhofstadt","Non-Populist",0,0,1,1,2,"1",2001-01-01,2001-01-01,2001-12-31,2001-01-01 UTC--2001-12-31 UTC
"145","Belgium",2002,148,1,0.883,0.819,0.792,0.823,0.933,0.984,0.958,0.929,62.6,"Non-Populist","Non-populist",0.119666666666667,0.115110223642173,NA,NA,6,NA,0.068,"Verhofstadt","Non-Populist",0,0,1,1,2,"1",2002-01-01,2002-01-01,2002-12-31,2002-01-01 UTC--2002-12-31 UTC
"146","Belgium",2003,148,1,0.884,0.82,0.792,0.824,0.933,0.984,0.958,0.929,64.7,"Non-Populist","Non-populist",0.117,0.114792890262751,NA,NA,4,0,0.032,"Verhofstadt","Non-Populist",0,0,1,1,2,"1",2003-01-01,2003-01-01,2003-12-31,2003-01-01 UTC--2003-12-31 UTC
"147","Belgium",2004,148,1,0.862,0.796,0.769,0.802,0.933,0.984,0.958,0.929,64.7,"Non-Populist","Non-populist",0.117,0.114792890262751,NA,NA,4,NA,0.032,"Verhofstadt","Non-Populist",0,0,1,1,2,"1",2004-01-01,2004-01-01,2004-12-31,2004-01-01 UTC--2004-12-31 UTC
"148","Belgium",2005,148,1,0.878,0.811,0.785,0.817,0.933,0.984,0.958,0.929,64.7,"Non-Populist","Non-populist",0.117,0.114792890262751,NA,NA,4,NA,0.032,"Verhofstadt","Non-Populist",0,0,1,1,2,"1",2005-01-01,2005-01-01,2005-12-31,2005-01-01 UTC--2005-12-31 UTC
"149","Belgium",2006,148,1,0.882,0.815,0.787,0.821,0.933,0.984,0.958,0.929,64.7,"Non-Populist","Non-populist",0.117,0.114792890262751,NA,NA,4,NA,0.032,"Verhofstadt","Non-Populist",0,0,0,4,2,"1",2006-01-01,2006-01-01,2006-12-31,2006-01-01 UTC--2006-12-31 UTC
"150","Belgium",2007,148,1,0.885,0.824,0.793,0.826,0.939,0.984,0.958,0.929,67.3,"Non-Populist","Non-populist",0.1104,0.137512630014859,NA,NA,5,0,0.032,"Verhofstadt","Non-Populist",0,0,1,1,2,"1",2007-01-01,2007-01-01,2007-12-31,2007-01-01 UTC--2007-12-31 UTC
"151","Belgium",2008,148,1,0.891,0.827,0.793,0.833,0.936,0.984,0.958,0.929,67.3,"Non-Populist","Non-populist",0.1104,0.137512630014859,NA,NA,5,NA,0.032,"Rompuy","Non-Populist",0,0,1,1,2,"1",2008-01-01,2008-01-01,2008-12-31,2008-01-01 UTC--2008-12-31 UTC
"152","Belgium",2009,148,1,0.891,0.829,0.799,0.833,0.938,0.984,0.958,0.929,67.3,"Non-Populist","Non-populist",0.1104,0.137512630014859,NA,NA,5,NA,0.032,"Leterme","Non-Populist",0,0,0,4,2,"1",2009-01-01,2009-01-01,2009-12-31,2009-01-01 UTC--2009-12-31 UTC
"153","Belgium",2010,148,1,0.895,0.831,0.803,0.836,0.935,0.984,0.958,0.929,64,"Non-Populist","Non-populist",0.098,0.1013453125,2.44799154996872,2.57549992892891,6,0,0.143,"Leterme","Non-Populist",0,0,0,4,2,"1",2010-01-01,2010-01-01,2010-12-31,2010-01-01 UTC--2010-12-31 UTC
"154","Belgium",2011,148,1,0.897,0.835,0.804,0.839,0.935,0.984,0.958,0.929,64,"Non-Populist","Non-populist",0.098,0.1013453125,NA,NA,6,NA,0.143,"Di","Non-Populist",0,0,0,4,2,"1",2011-01-01,2011-01-01,2011-12-31,2011-01-01 UTC--2011-12-31 UTC
"155","Belgium",2012,148,1,0.897,0.835,0.808,0.839,0.935,0.984,0.958,0.929,64,"Non-Populist","Non-populist",0.098,0.1013453125,NA,NA,6,NA,0.143,"Di","Non-Populist",0,0,1,1,2,"1",2012-01-01,2012-01-01,2012-12-31,2012-01-01 UTC--2012-12-31 UTC
"156","Belgium",2013,148,1,0.896,0.834,0.806,0.83,0.938,0.984,0.953,0.929,64,"Non-Populist","Non-populist",0.098,0.1013453125,NA,NA,6,NA,0.143,"Di","Non-Populist",0,0,0,4,2,"1",2013-01-01,2013-01-01,2013-12-31,2013-01-01 UTC--2013-12-31 UTC
"157","Belgium",2014,148,1,0.896,0.833,0.804,0.829,0.938,0.984,0.953,0.929,56.6,"Non-Populist","Non-populist",0.1535,0.217878091872792,2.77954015135765,3.35677863768048,4,0,0.031,"Michel","Non-Populist",0,0,1,1,2,"1",2014-01-01,2014-01-01,2014-12-31,2014-01-01 UTC--2014-12-31 UTC
"158","Belgium",2015,148,1,0.896,0.832,0.804,0.829,0.937,0.98,0.953,0.929,56.6,"Non-Populist","Non-populist",0.1535,0.217878091872792,NA,NA,4,NA,0.031,"Michel","Non-Populist",0,0,0,4,2,"1",2015-01-01,2015-01-01,2015-12-31,2015-01-01 UTC--2015-12-31 UTC
"159","Belgium",2016,148,1,0.896,0.832,0.804,0.829,0.934,0.98,0.946,0.923,56.6,"Non-Populist","Non-populist",0.1535,0.217878091872792,NA,NA,4,NA,0.031,"Michel","Non-Populist",0,0,0,4,2,"1",2016-01-01,2016-01-01,2016-12-31,2016-01-01 UTC--2016-12-31 UTC
"160","Belgium",2017,148,1,0.894,0.83,0.802,0.828,0.934,0.98,0.946,0.923,56.6,"Non-Populist","Non-populist",0.1535,0.217878091872792,NA,NA,4,NA,0.031,"Michel","Non-Populist",0,0,1,1,2,"1",2017-01-01,2017-01-01,2017-12-31,2017-01-01 UTC--2017-12-31 UTC
"161","Belgium",2018,148,1,0.894,0.83,0.799,0.829,0.934,0.98,0.946,0.923,56.6,"Non-Populist","Non-populist",0.1535,0.217878091872792,NA,NA,4,NA,0.031,"Michel",NA,0,0,0,4,2,"1",2018-01-01,2018-01-01,2018-12-31,2018-01-01 UTC--2018-12-31 UTC
"162","Belgium",2019,148,1,0.896,0.833,0.805,0.829,0.936,0.98,0.946,0.915,58.6,"Non-Populist","Non-populist",0.132571428571429,0.119918088737201,2.63502878802163,2.73618648727599,7,0,0.031,NA,NA,0,0,1,1,2,"1",2019-01-01,2019-01-01,2019-12-31,2019-01-01 UTC--2019-12-31 UTC
"163","Belgium",2020,148,1,0.89,0.818,0.82,0.826,0.923,0.976,0.95,0.915,58.6,"Non-Populist","Non-populist",0.132571428571429,0.119918088737201,NA,NA,7,NA,0.031,NA,NA,0,0,0,4,2,"1",2020-01-01,2020-01-01,2020-12-31,2020-01-01 UTC--2020-12-31 UTC
"164","Belgium",2021,148,1,0.893,0.82,0.823,0.826,0.923,0.978,0.948,0.915,58.6,"Non-Populist","Non-populist",0.132571428571429,0.119918088737201,NA,NA,7,NA,0.031,NA,NA,0,NA,NA,NA,NA,NA,2021-01-01,2021-01-01,2021-12-31,2021-01-01 UTC--2021-12-31 UTC
"165","Belgium",2022,148,1,0.887,0.825,0.812,0.823,0.937,0.978,0.948,0.915,58.6,"Non-Populist","Non-populist",0.132571428571429,0.119918088737201,NA,NA,7,NA,0.031,NA,NA,0,NA,NA,NA,NA,NA,2022-01-01,2022-01-01,2022-12-31,2022-01-01 UTC--2022-12-31 UTC
"166","Bolivia",1990,25,18,0.656,0.433,0.501,0.411,0.606,0.732,0.528,0.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,1,"98",1990-01-01,1990-01-01,1990-12-31,1990-01-01 UTC--1990-12-31 UTC
"167","Bolivia",1991,25,18,0.696,0.467,0.529,0.439,0.614,0.756,0.537,0.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,1,"98",1991-01-01,1991-01-01,1991-12-31,1991-01-01 UTC--1991-12-31 UTC
"168","Bolivia",1992,25,18,0.71,0.475,0.541,0.445,0.614,0.756,0.537,0.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,1,"98",1992-01-01,1992-01-01,1992-12-31,1992-01-01 UTC--1992-12-31 UTC
"169","Bolivia",1993,25,18,0.72,0.483,0.6,0.453,0.614,0.756,0.552,0.558,60.8,NA,NA,0.409333333333333,0.314286184210526,NA,NA,3,NA,0.219,NA,NA,0,0,0,4,1,"98",1993-01-01,1993-01-01,1993-12-31,1993-01-01 UTC--1993-12-31 UTC
"170","Bolivia",1994,25,18,0.736,0.494,0.641,0.477,0.615,0.76,0.673,0.538,60.8,NA,NA,0.409333333333333,0.314286184210526,NA,NA,3,NA,0.219,"Gonzalo Sánchez de Lozada","Non-Populist",0,0,1,1,1,"1",1994-01-01,1994-01-01,1994-12-31,1994-01-01 UTC--1994-12-31 UTC
"171","Bolivia",1995,25,18,0.746,0.503,0.642,0.492,0.615,0.76,0.702,0.538,60.8,NA,NA,0.409333333333333,0.314286184210526,NA,NA,3,NA,0.219,"Gonzalo Sánchez de Lozada","Non-Populist",0,0,0,4,1,"1",1995-01-01,1995-01-01,1995-12-31,1995-01-01 UTC--1995-12-31 UTC
"172","Bolivia",1996,25,18,0.746,0.503,0.642,0.493,0.615,0.76,0.702,0.538,60.8,NA,NA,0.409333333333333,0.314286184210526,NA,NA,3,NA,0.219,"Gonzalo Sánchez de Lozada","Non-Populist",0,0,0,4,1,"1",1996-01-01,1996-01-01,1996-12-31,1996-01-01 UTC--1996-12-31 UTC
"173","Bolivia",1997,25,18,0.746,0.527,0.644,0.493,0.659,0.77,0.702,0.538,73.9,NA,NA,0.37725,0.312638700947226,NA,NA,4,NA,0.047,"Hugo Banzer","Non-Populist",0,0,0,4,1,"1",1997-01-01,1997-01-01,1997-12-31,1997-01-01 UTC--1997-12-31 UTC
"174","Bolivia",1998,25,18,0.747,0.526,0.598,0.491,0.659,0.77,0.702,0.538,73.9,NA,NA,0.37725,0.312638700947226,NA,NA,4,NA,0.047,"Hugo Banzer","Non-Populist",0,0,0,4,1,"1",1998-01-01,1998-01-01,1998-12-31,1998-01-01 UTC--1998-12-31 UTC
"175","Bolivia",1999,25,18,0.751,0.529,0.603,0.49,0.661,0.776,0.702,0.538,73.9,NA,NA,0.37725,0.312638700947226,NA,NA,4,NA,0.047,"Hugo Banzer","Non-Populist",0,0,0,4,1,"1",1999-01-01,1999-01-01,1999-12-31,1999-01-01 UTC--1999-12-31 UTC
"176","Bolivia",2000,25,18,0.751,0.53,0.585,0.509,0.658,0.776,0.75,0.538,73.9,NA,NA,0.37725,0.312638700947226,NA,NA,4,NA,0.047,"Hugo Banzer","Non-Populist",0,0,0,4,1,"1",2000-01-01,2000-01-01,2000-12-31,2000-01-01 UTC--2000-12-31 UTC
"177","Bolivia",2001,25,18,0.748,0.529,0.582,0.514,0.658,0.776,0.75,0.538,73.9,NA,NA,0.37725,0.312638700947226,NA,NA,4,NA,0.047,"Jorge Quiroga ","Non-Populist",0,0,0,4,1,"1",2001-01-01,2001-01-01,2001-12-31,2001-01-01 UTC--2001-12-31 UTC
"178","Bolivia",2002,25,18,0.732,0.515,0.595,0.476,0.658,0.776,0.767,0.538,47.3,NA,NA,0.1745,0.165953488372093,NA,NA,2,NA,0.122,"Gonzalo Sánchez de Lozada","Non-Populist",0,0,1,1,1,"1",2002-01-01,2002-01-01,2002-12-31,2002-01-01 UTC--2002-12-31 UTC
"179","Bolivia",2003,25,18,0.731,0.53,0.609,0.478,0.688,0.765,0.79,0.554,47.3,NA,NA,0.1745,0.165953488372093,NA,NA,2,NA,0.122,"Carlos Mesa","Non-Populist",0,0,0,4,1,"1",2003-01-01,2003-01-01,2003-12-31,2003-01-01 UTC--2003-12-31 UTC
